"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","JOR"," Total","Jordan","MOZ","Mozambique","2010","Export","6","4396.317"
"H0","JOR"," Total","Jordan","MOZ","Mozambique","2010","Import","5","23.938"
"H0","JOR"," Total","Jordan","MRT","Mauritania","2010","Export","6","149.374"
"H0","JOR"," Total","Jordan","MRT","Mauritania","2010","Import","5","12.079"
"H0","JOR"," Total","Jordan","MUS","Mauritius","2010","Export","6","3382.746"
"H0","JOR"," Total","Jordan","MUS","Mauritius","2010","Import","5","34.038"
"H0","JOR"," Total","Jordan","MWI","Malawi","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","MWI","Malawi","2010","Import","5","54.765"
"H0","JOR"," Total","Jordan","MYS","Malaysia","2010","Export","6","70446.907"
"H0","JOR"," Total","Jordan","MYS","Malaysia","2010","Import","5","173238.438"
"H0","JOR"," Total","Jordan","NAM","Namibia","2010","Export","6","2.737"
"H0","JOR"," Total","Jordan","NAM","Namibia","2010","Import","5","231.370"
"H0","JOR"," Total","Jordan","NER","Niger","2010","Export","6","32.652"
"H0","JOR"," Total","Jordan","NGA","Nigeria","2010","Export","6","2633.293"
"H0","JOR"," Total","Jordan","NGA","Nigeria","2010","Import","5","136.576"
"H0","JOR"," Total","Jordan","NIC","Nicaragua","2010","Export","6","18.237"
"H0","JOR"," Total","Jordan","NIC","Nicaragua","2010","Import","5","78.380"
"H0","JOR"," Total","Jordan","NLD","Netherlands","2010","Export","6","34171.876"
"H0","JOR"," Total","Jordan","NLD","Netherlands","2010","Import","5","145052.916"
"H0","JOR"," Total","Jordan","NOR","Norway","2010","Export","6","37.399"
"H0","JOR"," Total","Jordan","NOR","Norway","2010","Import","5","5970.032"
"H0","JOR"," Total","Jordan","NPL","Nepal","2010","Export","6","49.377"
"H0","JOR"," Total","Jordan","NPL","Nepal","2010","Import","5","28.413"
"H0","JOR"," Total","Jordan","NZL","New Zealand","2010","Export","6","30.908"
"H0","JOR"," Total","Jordan","NZL","New Zealand","2010","Import","5","46574.542"
"H0","JOR"," Total","Jordan","OAS","Other Asia, nes","2010","Export","6","31642.811"
"H0","JOR"," Total","Jordan","OAS","Other Asia, nes","2010","Import","5","179660.759"
"H0","JOR"," Total","Jordan","OMN","Oman","2010","Export","6","35433.112"
"H0","JOR"," Total","Jordan","OMN","Oman","2010","Import","5","20726.323"
"H0","JOR"," Total","Jordan","PAK","Pakistan","2010","Export","6","11152.569"
"H0","JOR"," Total","Jordan","PAK","Pakistan","2010","Import","5","31755.709"
"H0","JOR"," Total","Jordan","PAN","Panama","2010","Export","6","1141.693"
"H0","JOR"," Total","Jordan","PAN","Panama","2010","Import","5","64.483"
"H0","JOR"," Total","Jordan","PER","Peru","2010","Export","6","994.725"
"H0","JOR"," Total","Jordan","PER","Peru","2010","Import","5","1810.931"
"H0","JOR"," Total","Jordan","PHL","Philippines","2010","Export","6","17548.881"
"H0","JOR"," Total","Jordan","PHL","Philippines","2010","Import","5","6215.725"
"H0","JOR"," Total","Jordan","PNG","Papua New Guinea","2010","Import","5",".038"
"H0","JOR"," Total","Jordan","POL","Poland","2010","Export","6","684.003"
"H0","JOR"," Total","Jordan","POL","Poland","2010","Import","5","38931.987"
"H0","JOR"," Total","Jordan","PRK","Korea, Dem. Rep.","2010","Import","5","9.485"
"H0","JOR"," Total","Jordan","PRT","Portugal","2010","Export","6","346.147"
"H0","JOR"," Total","Jordan","PRT","Portugal","2010","Import","5","17711.076"
"H0","JOR"," Total","Jordan","PRY","Paraguay","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","PRY","Paraguay","2010","Import","5","11230.490"
"H0","JOR"," Total","Jordan","PSE","Occ.Pal.Terr","2010","Export","6","51981.012"
"H0","JOR"," Total","Jordan","PSE","Occ.Pal.Terr","2010","Import","5","36852.442"
"H0","JOR"," Total","Jordan","QAT","Qatar","2010","Export","6","92659.901"
"H0","JOR"," Total","Jordan","QAT","Qatar","2010","Import","5","14240.442"
"H0","JOR"," Total","Jordan","ROM","Romania","2010","Export","6","17265.995"
"H0","JOR"," Total","Jordan","ROM","Romania","2010","Import","5","76901.020"
"H0","JOR"," Total","Jordan","RUS","Russian Federation","2010","Export","6","15924.229"
"H0","JOR"," Total","Jordan","RUS","Russian Federation","2010","Import","5","244152.198"
"H0","JOR"," Total","Jordan","RWA","Rwanda","2010","Export","6","148.537"
"H0","JOR"," Total","Jordan","SAU","Saudi Arabia","2010","Export","6","628438.760"
"H0","JOR"," Total","Jordan","SAU","Saudi Arabia","2010","Import","5","3024141.300"
"H0","JOR"," Total","Jordan","SDN","Fm Sudan","2010","Export","6","77708.681"
"H0","JOR"," Total","Jordan","SDN","Fm Sudan","2010","Import","5","30834.573"
"H0","JOR"," Total","Jordan","SEN","Senegal","2010","Export","6","24.718"
"H0","JOR"," Total","Jordan","SEN","Senegal","2010","Import","5","174.089"
"H0","JOR"," Total","Jordan","SER","Serbia, FR(Serbia/Montenegro)","2010","Export","6","102.734"
"H0","JOR"," Total","Jordan","SER","Serbia, FR(Serbia/Montenegro)","2010","Import","5","596.889"
"H0","JOR"," Total","Jordan","SGP","Singapore","2010","Export","6","14834.507"
"H0","JOR"," Total","Jordan","SGP","Singapore","2010","Import","5","52651.827"
"H0","JOR"," Total","Jordan","SLE","Sierra Leone","2010","Import","5",".135"
"H0","JOR"," Total","Jordan","SLV","El Salvador","2010","Export","6","146.687"
"H0","JOR"," Total","Jordan","SLV","El Salvador","2010","Import","5","60.427"
"H0","JOR"," Total","Jordan","SOM","Somalia","2010","Export","6","432.262"
"H0","JOR"," Total","Jordan","SOM","Somalia","2010","Import","5","973.219"
"H0","JOR"," Total","Jordan","SUR","Suriname","2010","Import","5","46.144"
"H0","JOR"," Total","Jordan","SVK","Slovak Republic","2010","Export","6","1306.973"
"H0","JOR"," Total","Jordan","SVK","Slovak Republic","2010","Import","5","3591.363"
"H0","JOR"," Total","Jordan","SVN","Slovenia","2010","Export","6","185.680"
"H0","JOR"," Total","Jordan","SVN","Slovenia","2010","Import","5","6240.445"
"H0","JOR"," Total","Jordan","SWE","Sweden","2010","Export","6","680.129"
"H0","JOR"," Total","Jordan","SWE","Sweden","2010","Import","5","99158.708"
"H0","JOR"," Total","Jordan","SYC","Seychelles","2010","Import","5","6.425"
"H0","JOR"," Total","Jordan","SYR","Syrian Arab Republic","2010","Export","6","237968.814"
"H0","JOR"," Total","Jordan","SYR","Syrian Arab Republic","2010","Import","5","375634.382"
"H0","JOR"," Total","Jordan","TCD","Chad","2010","Export","6","330.489"
"H0","JOR"," Total","Jordan","TGO","Togo","2010","Export","6","31.426"
"H0","JOR"," Total","Jordan","THA","Thailand","2010","Export","6","10371.173"
"H0","JOR"," Total","Jordan","THA","Thailand","2010","Import","5","140881.172"
"H0","JOR"," Total","Jordan","TJK","Tajikistan","2010","Export","6","20.587"
"H0","JOR"," Total","Jordan","TKM","Turkmenistan","2010","Export","6","439.066"
"H0","JOR"," Total","Jordan","TUN","Tunisia","2010","Export","6","24555.577"
"H0","JOR"," Total","Jordan","TUN","Tunisia","2010","Import","5","11031.673"
"H0","JOR"," Total","Jordan","TUR","Turkey","2010","Export","6","57170.879"
"H0","JOR"," Total","Jordan","TUR","Turkey","2010","Import","5","558397.875"
"H0","JOR"," Total","Jordan","TZA","Tanzania","2010","Export","6","2790.200"
"H0","JOR"," Total","Jordan","TZA","Tanzania","2010","Import","5","141.445"
"H0","JOR"," Total","Jordan","UGA","Uganda","2010","Export","6","776.349"
"H0","JOR"," Total","Jordan","UGA","Uganda","2010","Import","5","1108.835"
"H0","JOR"," Total","Jordan","UKR","Ukraine","2010","Export","6","14632.063"
"H0","JOR"," Total","Jordan","UKR","Ukraine","2010","Import","5","248905.178"
"H0","JOR"," Total","Jordan","UNS","Unspecified","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","URY","Uruguay","2010","Export","6","91.794"
"H0","JOR"," Total","Jordan","URY","Uruguay","2010","Import","5","21919.413"
"H0","JOR"," Total","Jordan","USA","United States","2010","Export","6","923675.628"
"H0","JOR"," Total","Jordan","USA","United States","2010","Import","5","859625.485"
"H0","JOR"," Total","Jordan","UZB","Uzbekistan","2010","Export","6","52.361"
"H0","JOR"," Total","Jordan","UZB","Uzbekistan","2010","Import","5","48.832"
"H0","JOR"," Total","Jordan","VEN","Venezuela","2010","Export","6","473.676"
"H0","JOR"," Total","Jordan","VEN","Venezuela","2010","Import","5","2298.072"
"H0","JOR"," Total","Jordan","VNM","Vietnam","2010","Export","6","2521.485"
"H0","JOR"," Total","Jordan","VNM","Vietnam","2010","Import","5","27148.245"
"H0","JOR"," Total","Jordan","WLD"," World","2010","Export","6","5936302.411"
"H0","JOR"," Total","Jordan","WLD"," World","2010","Import","5","15262001.378"
"H0","JOR"," Total","Jordan","YEM","Yemen","2010","Export","6","45874.113"
"H0","JOR"," Total","Jordan","YEM","Yemen","2010","Import","5","12630.796"
"H0","JOR"," Total","Jordan","ZAF","South Africa","2010","Export","6","16734.318"
"H0","JOR"," Total","Jordan","ZAF","South Africa","2010","Import","5","20600.909"
"H0","JOR"," Total","Jordan","ZAR","Congo, Dem. Rep.","2010","Import","5","4.507"
"H0","JOR"," Total","Jordan","ZMB","Zambia","2010","Export","6","689.028"
"H0","JOR"," Total","Jordan","ZWE","Zimbabwe","2010","Export","6","21.303"
"H0","JOR"," Total","Jordan","ZWE","Zimbabwe","2010","Import","5","21828.906"
"H0","JPN"," Total","Japan","AFG","Afghanistan","2010","Export","6","96876.562"
"H0","JPN"," Total","Japan","AFG","Afghanistan","2010","Import","5","440.559"
"H0","JPN"," Total","Japan","AGO","Angola","2010","Export","6","131077.083"
"H0","JPN"," Total","Japan","AGO","Angola","2010","Import","5","89387.939"
"H0","JPN"," Total","Japan","AIA","Anguila","2010","Export","6","807.993"
"H0","JPN"," Total","Japan","ALB","Albania","2010","Export","6","6357.088"
"H0","JPN"," Total","Japan","ALB","Albania","2010","Import","5","2060.637"
"H0","JPN"," Total","Japan","AND","Andorra","2010","Export","6","458.829"
"H0","JPN"," Total","Japan","AND","Andorra","2010","Import","5","31.068"
"H0","JPN"," Total","Japan","ANT","Netherlands Antilles","2010","Export","6","46241.838"
"H0","JPN"," Total","Japan","ANT","Netherlands Antilles","2010","Import","5","845.310"
"H0","JPN"," Total","Japan","ARE","United Arab Emirates","2010","Export","6","7339441.947"
"H0","JPN"," Total","Japan","ARE","United Arab Emirates","2010","Import","5","29341036.192"
"H0","JPN"," Total","Japan","ARG","Argentina","2010","Export","6","854887.937"
"H0","JPN"," Total","Japan","ARG","Argentina","2010","Import","5","998347.249"
"H0","JPN"," Total","Japan","ARM","Armenia","2010","Export","6","14861.788"
"H0","JPN"," Total","Japan","ARM","Armenia","2010","Import","5","3431.098"
"H0","JPN"," Total","Japan","ASM","American Samoa","2010","Export","6","1718.021"
"H0","JPN"," Total","Japan","ASM","American Samoa","2010","Import","5","9.629"
"H0","JPN"," Total","Japan","ATG","Antigua and Barbuda","2010","Export","6","9137.631"
"H0","JPN"," Total","Japan","ATG","Antigua and Barbuda","2010","Import","5","105.665"
"H0","JPN"," Total","Japan","AUS","Australia","2010","Export","6","15897303.728"
"H0","JPN"," Total","Japan","AUS","Australia","2010","Import","5","45096684.248"
"H0","JPN"," Total","Japan","AUT","Austria","2010","Export","6","967872.597"
"H0","JPN"," Total","Japan","AUT","Austria","2010","Import","5","1503609.233"
"H0","JPN"," Total","Japan","AZE","Azerbaijan","2010","Export","6","86446.880"
"H0","JPN"," Total","Japan","AZE","Azerbaijan","2010","Import","5","36191.673"
"H0","JPN"," Total","Japan","BDI","Burundi","2010","Export","6","12579.979"
"H0","JPN"," Total","Japan","BDI","Burundi","2010","Import","5","101.508"
"H0","JPN"," Total","Japan","BEL","Belgium","2010","Export","6","6692290.164"
"H0","JPN"," Total","Japan","BEL","Belgium","2010","Import","5","2348200.665"
"H0","JPN"," Total","Japan","BEN","Benin","2010","Export","6","24109.576"
"H0","JPN"," Total","Japan","BEN","Benin","2010","Import","5","2015.520"
"H0","JPN"," Total","Japan","BFA","Burkina Faso","2010","Export","6","13813.474"
"H0","JPN"," Total","Japan","BFA","Burkina Faso","2010","Import","5","30312.766"
"H0","JPN"," Total","Japan","BGD","Bangladesh","2010","Export","6","1023002.117"
"H0","JPN"," Total","Japan","BGD","Bangladesh","2010","Import","5","375128.100"
"H0","JPN"," Total","Japan","BGR","Bulgaria","2010","Export","6","74980.338"
"H0","JPN"," Total","Japan","BGR","Bulgaria","2010","Import","5","59193.437"
"H0","JPN"," Total","Japan","BHR","Bahrain","2010","Export","6","589727.136"
"H0","JPN"," Total","Japan","BHR","Bahrain","2010","Import","5","654542.582"
"H0","JPN"," Total","Japan","BHS","Bahamas, The","2010","Export","6","907797.607"
"H0","JPN"," Total","Japan","BHS","Bahamas, The","2010","Import","5","351.136"
"H0","JPN"," Total","Japan","BIH","Bosnia and Herzegovina","2010","Export","6","811.522"
"H0","JPN"," Total","Japan","BIH","Bosnia and Herzegovina","2010","Import","5","4577.813"
"H0","JPN"," Total","Japan","BLR","Belarus","2010","Export","6","50892.246"
"H0","JPN"," Total","Japan","BLR","Belarus","2010","Import","5","6682.367"
"H0","JPN"," Total","Japan","BLZ","Belize","2010","Export","6","8627.111"
"H0","JPN"," Total","Japan","BLZ","Belize","2010","Import","5","10033.579"
"H0","JPN"," Total","Japan","BMU","Bermuda","2010","Export","6","7029.799"
"H0","JPN"," Total","Japan","BMU","Bermuda","2010","Import","5","319.120"
"H0","JPN"," Total","Japan","BOL","Bolivia","2010","Export","6","108169.595"
"H0","JPN"," Total","Japan","BOL","Bolivia","2010","Import","5","291030.103"
"H0","JPN"," Total","Japan","BRA","Brazil","2010","Export","6","6201059.310"
"H0","JPN"," Total","Japan","BRA","Brazil","2010","Import","5","9817179.285"
"H0","JPN"," Total","Japan","BRB","Barbados","2010","Export","6","34693.054"
"H0","JPN"," Total","Japan","BRB","Barbados","2010","Import","5","118.104"
"H0","JPN"," Total","Japan","BRN","Brunei","2010","Export","6","149651.852"
"H0","JPN"," Total","Japan","BRN","Brunei","2010","Import","5","4109743.653"
"H0","JPN"," Total","Japan","BTN","Bhutan","2010","Export","6","20217.479"
"H0","JPN"," Total","Japan","BTN","Bhutan","2010","Import","5","3127.672"
"H0","JPN"," Total","Japan","BWA","Botswana","2010","Export","6","14971.544"
"H0","JPN"," Total","Japan","BWA","Botswana","2010","Import","5","23463.408"
"H0","JPN"," Total","Japan","CAF","Central African Republic","2010","Export","6","1894.122"
"H0","JPN"," Total","Japan","CAF","Central African Republic","2010","Import","5","1024.271"
"H0","JPN"," Total","Japan","CAN","Canada","2010","Export","6","9326253.535"
"H0","JPN"," Total","Japan","CAN","Canada","2010","Import","5","10942480.662"
"H0","JPN"," Total","Japan","CHE","Switzerland","2010","Export","6","7782610.700"
"H0","JPN"," Total","Japan","CHE","Switzerland","2010","Import","5","6804799.901"
"H0","JPN"," Total","Japan","CHL","Chile","2010","Export","6","2712085.888"
"H0","JPN"," Total","Japan","CHL","Chile","2010","Import","5","7746331.254"
"H0","JPN"," Total","Japan","CHN","China","2010","Export","6","149450758.992"
"H0","JPN"," Total","Japan","CHN","China","2010","Import","5","153203233.770"
"H0","JPN"," Total","Japan","CIV","Cote d'Ivoire","2010","Export","6","59115.223"
"H0","JPN"," Total","Japan","CIV","Cote d'Ivoire","2010","Import","5","13788.549"
"H0","JPN"," Total","Japan","CMR","Cameroon","2010","Export","6","34376.520"
"H0","JPN"," Total","Japan","CMR","Cameroon","2010","Import","5","9078.618"
"H0","JPN"," Total","Japan","COG","Congo, Rep.","2010","Export","6","11985.662"
"H0","JPN"," Total","Japan","COG","Congo, Rep.","2010","Import","5","4001.251"
"H0","JPN"," Total","Japan","COK","Cook Islands","2010","Export","6","532.632"
"H0","JPN"," Total","Japan","COK","Cook Islands","2010","Import","5","17314.632"
"H0","JPN"," Total","Japan","COL","Colombia","2010","Export","6","1243459.151"
"H0","JPN"," Total","Japan","COL","Colombia","2010","Import","5","540363.332"
"H0","JPN"," Total","Japan","COM","Comoros","2010","Export","6","1304.226"
"H0","JPN"," Total","Japan","COM","Comoros","2010","Import","5","13.706"
"H0","JPN"," Total","Japan","CPV","Cape Verde","2010","Export","6","7737.229"
"H0","JPN"," Total","Japan","CPV","Cape Verde","2010","Import","5","4.352"
"H0","JPN"," Total","Japan","CRI","Costa Rica","2010","Export","6","722568.017"
"H0","JPN"," Total","Japan","CRI","Costa Rica","2010","Import","5","344774.375"
"H0","JPN"," Total","Japan","CUB","Cuba","2010","Export","6","31703.973"
"H0","JPN"," Total","Japan","CUB","Cuba","2010","Import","5","13073.861"
"H0","JPN"," Total","Japan","CYM","Cayman Islands","2010","Export","6","611582.404"
"H0","JPN"," Total","Japan","CYM","Cayman Islands","2010","Import","5","36.653"
"H0","JPN"," Total","Japan","CYP","Cyprus","2010","Export","6","203650.083"
"H0","JPN"," Total","Japan","CYP","Cyprus","2010","Import","5","1381.712"
"H0","JPN"," Total","Japan","CZE","Czech Republic","2010","Export","6","1767687.297"
"H0","JPN"," Total","Japan","CZE","Czech Republic","2010","Import","5","536359.420"
"H0","JPN"," Total","Japan","DEU","Germany","2010","Export","6","20290087.455"
"H0","JPN"," Total","Japan","DEU","Germany","2010","Import","5","19291528.328"
"H0","JPN"," Total","Japan","DJI","Djibouti","2010","Export","6","37922.330"
"H0","JPN"," Total","Japan","DJI","Djibouti","2010","Import","5","7299.191"
"H0","JPN"," Total","Japan","DMA","Dominica","2010","Export","6","6931.235"
"H0","JPN"," Total","Japan","DMA","Dominica","2010","Import","5","1385.846"
"H0","JPN"," Total","Japan","DNK","Denmark","2010","Export","6","416435.422"
"H0","JPN"," Total","Japan","DNK","Denmark","2010","Import","5","2264102.965"
"H0","JPN"," Total","Japan","DOM","Dominican Republic","2010","Export","6","243510.803"
"H0","JPN"," Total","Japan","DOM","Dominican Republic","2010","Import","5","71142.034"
"H0","JPN"," Total","Japan","DZA","Algeria","2010","Export","6","958818.099"
"H0","JPN"," Total","Japan","DZA","Algeria","2010","Import","5","464498.438"
"H0","JPN"," Total","Japan","ECU","Ecuador","2010","Export","6","682168.817"
"H0","JPN"," Total","Japan","ECU","Ecuador","2010","Import","5","291483.547"
"H0","JPN"," Total","Japan","EGY","Egypt, Arab Rep.","2010","Export","6","1456252.759"
"H0","JPN"," Total","Japan","EGY","Egypt, Arab Rep.","2010","Import","5","461603.513"
