,year,country,contcod,mean,region,gdpppp,pop,expgdp,xpo,mpo,gdp,openness,dfigdp,er,inf,nint,rint,democr2,m2gdp,kopen,expk,impk,rgdpch,open_ppp,share1,share2,share3,share4,share5,share6,share7,share8,share9,share10
2972,1981,Nigeria,NGA,,1.0,1278.0,73.409344,,18771.0,24010.0,59918.53515625,0.7139860987663269,0.9050621390342712,,,,,8.0,,1.436977744102478,819000000000.0,2060000000000.0,1027.898681640625,1.7434651851654053,,,,,,,,,,
2973,1982,Nigeria,NGA,,1.0,1235.0,75.773968,,12657.0,18320.0,49763.41015625,0.6224854588508606,0.8652943968772888,,,,,8.0,,1.1177870035171509,655000000000.0,1650000000000.0,1023.759765625,1.3577697277069092,,,,,,,,,,
2974,1983,Nigeria,NGA,,1.0,1133.0,78.21687200000001,,10758.0,13820.0,34950.4609375,0.7032239437103271,1.0426185131072998,,,,,8.0,,1.0004173517227173,621000000000.0,1360000000000.0,951.8998413085938,1.215811014175415,,,,,,,,,,
2975,1984,Nigeria,NGA,,1.0,1045.0,80.698768,,12289.0,10655.0,28182.54296875,0.8141210079193115,0.6713375449180603,,,,,0.0,,0.893667459487915,711000000000.0,1080000000000.0,932.1636962890625,1.0879521369934082,,,,,,,,,,
2976,1985,Nigeria,NGA,,1.0,1112.0,83.196,,13430.0,9103.0,28407.931640625,0.7931939959526062,1.7093818187713623,0.8939999938011169,7.400000095367432,9.119999885559082,1.6014933586120605,0.0,0.9116542339324951,0.7916399240493774,806000000000.0,1000000000000.0,1027.6214599609375,0.9652847051620483,,,,,,,,,,
2977,1986,Nigeria,NGA,,1.0,1107.0,85.71832,,5335.0,4244.0,20210.7890625,0.4739547669887543,0.9559250473976135,1.7549999952316284,5.699999809265137,9.239999771118164,3.3491015434265137,0.0,0.6654931902885437,0.6417788863182068,785000000000.0,734000000000.0,1034.630859375,0.7826578617095947,,,,,,,,,,
2978,1987,Nigeria,NGA,,1.0,1067.0,88.2732,,7784.0,4953.0,23441.333984375,0.5433564782142639,2.6048004627227783,4.015999794006348,11.300000190734863,13.09000015258789,1.608264446258545,0.0,0.30693519115448,0.5506344437599182,733000000000.0,513000000000.0,961.1643676757812,0.6710653305053711,,,,,,,,,,
2979,1988,Nigeria,NGA,879.0,1.0,1139.0,90.86580000000001,,7239.0,5159.0,22847.728515625,0.542635977268219,1.6574952602386475,4.5370001792907715,54.5,12.949999809265137,-26.893203735351562,0.0,0.3704991936683655,0.5243263840675354,780000000000.0,506000000000.0,1012.3477783203125,0.6388281583786011,0.24345847964286804,0.3811149001121521,0.48122867941856384,0.5836177468299866,0.6985210180282593,0.8486917018890381,1.0352673530578613,1.275312900543213,1.655290126800537,2.800910234451294
2980,1989,Nigeria,NGA,,1.0,1187.0,93.50491199999999,,8423.0,5068.0,23843.5078125,0.5658143758773804,7.902780532836914,7.364999771118164,50.5,14.680000305175781,-23.8006649017334,0.0,0.24697701632976532,0.5372814536094666,860000000000.0,552000000000.0,1054.2745361328125,0.6545153260231018,,,,,,,,,,
2981,1990,Nigeria,NGA,,1.0,1248.0,96.203,,14550.0,6909.0,28472.470703125,0.7536754012107849,2.0648016929626465,8.038000106811523,7.400000095367432,19.780000686645508,11.527002334594727,0.0,0.2514793574810028,0.5521485805511475,935000000000.0,614000000000.0,1094.8382568359375,0.6720260977745056,,,,,,,,,,
2982,1991,Nigeria,NGA,,1.0,1271.0,98.983,,13140.0,10261.0,27313.353515625,0.8567603826522827,2.608247995376587,9.90999984741211,13.0,14.920000076293945,1.6991138458251953,0.0,0.2921101152896881,0.5908408761024475,978000000000.0,681000000000.0,1064.5838623046875,0.719414472579956,,,,,,,,,,
2983,1992,Nigeria,NGA,,1.0,1271.0,101.88352,,12844.0,8991.0,32710.369140625,0.6675253510475159,2.7410268783569336,17.29800033569336,44.599998474121094,18.040000915527344,-18.367910385131836,0.0,0.22814515233039856,0.6347352862358093,1010000000000.0,696000000000.0,990.7415771484375,0.7723034620285034,,,,,,,,,,
2984,1993,Nigeria,NGA,752.0,1.0,1261.0,104.891872,,11073.0,9388.0,21352.759765625,0.958236813545227,6.300825119018555,22.065000534057617,57.20000076293945,23.239999771118164,-21.60305404663086,0.0,0.4212683141231537,0.6541345715522766,971000000000.0,686000000000.0,907.3682861328125,0.7955552935600281,0.13297872245311737,0.26595744490623474,0.38430851697921753,0.5093085169792175,0.6369680762290955,0.7978723645210266,1.0159574747085571,1.3231383562088013,1.795212745666504,3.1382977962493896
2985,1994,Nigeria,NGA,,1.0,1226.0,108.012568,,9830.0,9518.0,23663.388671875,0.8176344037055969,8.27945613861084,21.996000289916992,57.0,13.09000015258789,-27.968151092529297,0.0,0.5128531455993652,0.6630474328994751,1040000000000.0,637000000000.0,880.1027221679688,0.8061181306838989,,,,,,,,,,
2986,1995,Nigeria,NGA,,1.0,1220.0,111.27,,12342.0,12841.0,28108.826171875,0.8959107398986816,3.839719295501709,21.895000457763672,72.80000305175781,13.529999732971191,-34.299766540527344,0.0,0.5179360508918762,0.703900158405304,1220000000000.0,710000000000.0,925.91455078125,0.8560154438018799,,,,,,,,,,
2987,1996,Nigeria,NGA,,1.0,1237.0,114.495512,,16850.0,11265.0,35299.15234375,0.7964780330657959,4.5128560066223145,21.884000778198242,29.299999237060547,13.0600004196167,-12.559938430786133,0.0,0.4793998599052429,0.7565556168556213,1360000000000.0,775000000000.0,926.0943603515625,0.9200839400291443,,,,,,,,,,
2988,1997,Nigeria,NGA,,1.0,1246.0,117.680752,,15994.0,14213.0,36229.37109375,0.8337710499763489,4.2490386962890625,21.88599967956543,8.199999809265137,7.170000076293945,-0.9519398212432861,0.0,0.5419615507125854,0.6912139654159546,1380000000000.0,875119000000.0,1040.0859375,0.8419146537780762,,,,,,,,,,
2989,1998,Nigeria,NGA,119.0,1.0,1236.0,120.817264,,9855.0,13377.0,32143.818359375,0.7227517366409302,3.270613431930542,21.88599967956543,10.300000190734863,10.109999656677246,-0.1722574234008789,,0.7471787929534912,0.7031225562095642,1450000000000.0,846402000000.0,1016.1272583007812,0.8547597527503967,0.1428571492433548,0.2689075767993927,0.3613445460796356,0.45378151535987854,0.5546218752861023,0.6722689270973206,0.8151260614395142,1.0252101421356201,1.4621849060058594,4.252100944519043
2990,1999,Nigeria,NGA,,1.0,1217.0,126.91,,13855.0,12063.0,34776.0390625,0.7452832460403442,2.889345645904541,92.33799743652344,6.599999904632568,12.8100004196167,5.825519561767578,4.0,0.21790637075901031,0.768269419670105,1270000000000.0,972460000000.0,883.5518188476562,0.9138398766517639,,,,,,,,,,
2991,2000,Nigeria,NGA,,1.0,1236.0,129.88,,23047.0,14145.0,41084.58203125,0.9052544236183167,2.264596462249756,101.69999694824219,6.900000095367432,11.6899995803833,4.4808268547058105,4.0,0.2479715496301651,0.9884541034698486,1250000000000.0,1130000000000.0,706.8429565429688,1.184636116027832,,,,,,,,,,
2992,2001,,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,2002,,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,1975,Nicaragua,NIC,,3.0,4634.0,2.498,,,,1582.0,,0.6890012621879578,,,,,0.0,,0.5316217541694641,5268327027.0,6708038689.0,4327.1328125,,,,,,,,,,,
2995,1976,Nicaragua,NIC,,3.0,4753.0,2.57848,,,,1837.0,,0.7022318840026855,,,,,0.0,,0.5165060758590698,5478327175.0,6835515616.0,4435.36328125,,,,,,,,,,,
2996,1977,Nicaragua,NIC,,3.0,5034.0,2.66007,,719.0,843.0,2227.0,0.7013919949531555,0.44903457164764404,,,,,0.0,,0.5956883430480957,5323998145.0,9282611979.0,4453.0810546875,,,,,,,,,,,
2997,1978,Nicaragua,NIC,,3.0,4550.0,2.74357,,720.0,660.0,2128.0,0.6484962701797485,0.32894736528396606,,,,,0.0,,0.522484540939331,5804681151.0,7006977984.0,4278.75634765625,,,,,,,,,,,
2998,1979,Nicaragua,NIC,,3.0,3208.0,2.83033,,672.0,513.0,1568.0,0.7557398080825806,0.1785714328289032,,,,,,,0.6407439708709717,6642645999.0,5691095070.0,3222.728515625,,,,,,,,,,,
2999,1980,Nicaragua,NIC,,3.0,3264.0,2.921,,495.0,907.0,2144.0,0.6539179086685181,0.0,,,,,,,0.7722653150558472,3945764431.0,10335157316.0,3038.71533203125,,,,,,,,,,,
3000,1981,Nicaragua,NIC,,3.0,3312.0,3.01552,,553.0,1033.0,2475.0,0.64080810546875,0.0,,,,,0.0,,0.7670069932937622,4532699908.0,9880259484.0,3019.77294921875,,,,,,,,,,,
3001,1982,Nicaragua,NIC,,3.0,3134.0,3.1146700000000003,,447.0,827.0,2454.0,0.5191524028778076,0.0,,,,,0.0,,0.5753292441368103,4167900880.0,7200030585.0,3077.175537109375,,,,,,,,,,,
3002,1983,Nicaragua,NIC,,3.0,3177.0,3.21535,,498.0,870.0,2753.0,0.4969124495983124,0.0,,,,,0.0,,0.6111249923706055,4462856742.0,8409797485.0,3188.584228515625,,,,,,,,,,,
3003,1984,Nicaragua,NIC,,3.0,3083.0,3.31271,,461.0,884.0,3118.0,0.4313662648200989,0.0,,,,,1.0,,0.5515720248222351,3533907118.0,8281516760.0,3152.795166015625,,,,,,,,,,,
3004,1985,Nicaragua,NIC,,3.0,2867.0,3.404,,344.0,924.0,2684.0,0.47242921590805054,0.0,,,,,1.0,,0.5494800806045532,3120248984.0,8329521190.0,2989.877685546875,,,,,,,,,,,
3005,1986,Nicaragua,NIC,,3.0,2796.0,3.49097,,287.0,836.0,2886.0,0.3891198933124542,0.0,,,,,1.0,,0.4604603946208954,2570192661.0,7134454323.0,2951.943359375,,,,,,,,,,,
3006,1987,Nicaragua,NIC,,3.0,2666.0,3.57516,,325.0,895.0,3851.0,0.3168008327484131,0.0,,,,,1.0,,0.46872586011886597,2513660019.0,7384125574.0,2889.536865234375,,,,,,,,,,,
3007,1988,Nicaragua,NIC,,3.0,2296.0,3.65787,,273.0,856.0,2631.0,0.4291144013404846,0.0,,,,,1.0,,0.6432941555976868,2486803245.0,8813129362.0,2341.760986328125,,,,,,,,,,,
3008,1989,Nicaragua,NIC,,3.0,2184.0,3.741,,341.0,666.0,1013.0,0.9940770268440247,0.0,,,,,1.0,,0.590436577796936,3261658564.0,6795665001.0,2217.694580078125,,,,,,,,,,,
3009,1990,Nicaragua,NIC,,3.0,2135.0,3.827,,392.0,682.0,1009.0,1.064420223236084,0.0,,,,,6.0,,0.588403582572937,3891502459.0,6486389819.0,2250.2685546875,,,,,,,,,,,
3010,1991,Nicaragua,NIC,,3.0,2073.0,3.94541,,338.0,824.0,1489.0,0.7803895473480225,0.0,,,,,6.0,,0.6639612317085266,3300025440.0,7767589474.0,2043.44091796875,,,,,,,,,,,
3011,1992,Nicaragua,NIC,,3.0,2012.0,4.06446,,309.0,919.0,1793.0,0.6848856806755066,0.8365867137908936,,,,,6.0,,0.7379640340805054,3967531839.0,8100063073.0,1946.68896484375,,,,,,,,,,,
3012,1993,Nicaragua,NIC,2873.0,3.0,1954.0,4.18422,,367.0,816.0,1756.0,0.6736901998519897,2.209567070007324,,,,,6.0,,0.6913736462593079,4142453655.0,7253088298.0,1905.7186279296875,,0.15628263354301453,0.25339367985725403,0.3379742503166199,0.4309084713459015,0.5395057201385498,0.6728158593177795,0.8378002047538757,1.0870170593261719,1.4799860715866089,4.204316139221191
3013,1994,Nicaragua,NIC,,3.0,1952.0,4.30471,,464.0,954.0,1781.0,0.7961819171905518,2.24592924118042,,,,,6.0,,0.8036736845970154,4822800928.0,8363974540.0,1844.8775634765625,,,,,,,,,,,
3014,1995,Nicaragua,NIC,,3.0,2000.0,4.426,,612.0,1103.0,1836.0,0.9340958595275879,4.106753826141357,,,,,8.0,,0.8965697288513184,5246403269.0,9669061750.0,1819.4544677734375,,,,,,,,,,,
3015,1996,Nicaragua,NIC,,3.0,2043.0,4.54805,,642.0,1297.0,1923.0,1.0083203315734863,5.044201850891113,,,,,8.0,,1.0896621942520142,7202646528.0,10939351040.0,1772.6279296875,,,,,,,,,,,
3016,1997,Nicaragua,NIC,,3.0,2091.0,4.67082,,795.0,1611.0,1969.0,1.221940040588379,8.791264533996582,,,,,8.0,,1.2884031534194946,8811675338.0,13104730146.0,1759.858154296875,,,,,,,,,,,
3017,1998,Nicaragua,NIC,2899.0,3.0,2120.0,4.79438,,828.0,1665.0,2068.0,1.205512523651123,8.882978439331055,,,,,8.0,,1.3800604343414307,8826868033.0,14796947034.0,1723.2596435546875,,0.11590203642845154,0.2193859964609146,0.3128665089607239,0.4170403480529785,0.533977210521698,0.6726457476615906,0.8464987874031067,1.0914108753204346,1.5550190210342407,4.2338738441467285
3018,1999,Nicaragua,NIC,,3.0,2216.0,5.071,,836.0,2033.0,,,,,,,,8.0,,1.7510360479354858,9039027323.0,20068842835.0,1628.00390625,,,,,,,,,,,
3019,2000,Nicaragua,NIC,,3.0,2255.0,5.2016,,953.0,1986.0,,,,,,,,8.0,,1.5369845628738403,10080106756.0,18357966456.0,1767.197998046875,,,,,,,,,,,
3020,2001,,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,2002,,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,1975,Netherlands,NLD,,5.0,14387.0,13.666,,43880.0,41126.0,91867.7890625,0.9253079891204834,1.3414931297302246,,,,,10.0,,0.7113083004951477,149618000000.0,148704000000.0,14783.970703125,0.8757803440093994,,,,,,,,,,
3023,1976,Netherlands,NLD,,5.0,15005.0,13.774,,48797.0,45850.0,100646.0,0.9403950572013855,0.5773701667785645,,,,,10.0,,0.7441097497940063,164400000000.0,163753000000.0,15421.7724609375,0.9162720441818237,,,,,,,,,,
3024,1977,Netherlands,NLD,,5.0,15262.0,13.856,,53617.0,52496.0,118323.0,0.8968079090118408,0.5115658044815063,,,,,10.0,,0.7312300801277161,161489000000.0,168484000000.0,15683.1357421875,0.9006375670433044,,,,,,,,,,
3025,1978,Netherlands,NLD,,5.0,15526.0,13.942,,62098.0,62399.0,144665.0,0.8605882525444031,0.7480040192604065,,,,,10.0,,0.7492918372154236,166859000000.0,179097000000.0,15938.58203125,0.9233971238136292,,,,,,,,,,
3026,1979,Netherlands,NLD,,5.0,15763.0,14.038,,77789.0,78969.0,166088.0,0.9438249468803406,1.032705545425415,,,,,10.0,,0.7821751236915588,179258000000.0,189616000000.0,16154.318359375,0.9647762775421143,,,,,,,,,,
3027,1980,Netherlands,NLD,,5.0,15827.0,14.15,0.6800000071525574,90380.0,91622.0,178963.0,1.0169811248779297,1.2731122970581055,,,,,10.0,,0.7823954820632935,183147000000.0,190200000000.0,16221.1904296875,0.9647524952888489,,,,,,,,,,
3028,1981,Netherlands,NLD,,5.0,15640.0,14.247,0.699999988079071,83871.0,78972.0,149481.0,1.0893893241882324,1.2035642862319946,,,,,10.0,,0.7716219425201416,186567000000.0,178899000000.0,15957.12890625,0.9534792304039001,,,,,,,,,,
3029,1982,Netherlands,NLD,,5.0,15386.0,14.313,0.7400000095367432,82075.0,76125.0,145470.0,1.0875093936920166,0.8438165783882141,,,,,10.0,,0.7767808437347412,184947000000.0,178107000000.0,15657.931640625,0.9608345627784729,,,,,,,,,,
3030,1983,Netherlands,NLD,,5.0,15591.0,14.367,0.75,78093.0,73138.0,141309.0,1.070214867591858,0.9610145092010498,,,,,10.0,,0.7909178733825684,190807000000.0,185133000000.0,15872.943359375,0.9777715802192688,,,,,,,,,,
3031,1984,Netherlands,NLD,,5.0,16040.0,14.424,0.7400000095367432,79117.0,73029.0,131648.0,1.155703067779541,1.3041596412658691,,,,,10.0,,0.8128086924552917,205206000000.0,194318000000.0,16370.88671875,1.0035231113433838,,,,,,,,,,
3032,1985,Netherlands,NLD,,5.0,16456.0,14.492,0.7200000286102295,82090.0,76538.0,133403.6875,1.1890826225280762,1.127854824066162,3.321000099182129,2.200000047683716,4.099999904632568,1.8591046333312988,10.0,0.7273713946342468,0.8331116437911987,215665000000.0,206630000000.0,16815.458984375,1.0278300046920776,,,,,,,,,,
3033,1986,Netherlands,NLD,,5.0,16816.0,14.572,0.7099999785423279,95797.0,89601.0,186071.96875,0.9963778853416443,1.6816612482070923,2.450000047683716,0.10000000149011612,3.930000066757202,3.8261771202087402,10.0,0.7443685531616211,0.8324419260025024,219605000000.0,213949000000.0,17191.4296875,1.0264893770217896,,,,,,,,,,
3034,1987,Netherlands,NLD,,5.0,16946.0,14.665,0.7200000286102295,112819.0,107907.0,226603.140625,0.9740641713142395,1.3366981744766235,2.0260000228881836,-0.699999988079071,3.549999952316284,4.279959201812744,10.0,0.7537606954574585,0.8377963900566101,228484000000.0,222852000000.0,17581.142578125,1.03827702999115,,,,,,,,,,
3035,1988,Netherlands,NLD,5350.0,5.0,17277.0,14.76,0.6899999976158142,125707.0,117823.0,241101.421875,1.0100728273391724,1.9831488132476807,1.9769999980926514,0.699999988079071,3.4800000190734863,2.7606725692749023,10.0,0.7784205675125122,0.8771066069602966,248796000000.0,238321000000.0,18019.13671875,1.0863139629364014,0.27700933814048767,0.5003738403320312,0.5949532985687256,0.6914018988609314,0.7829906344413757,0.9076635241508484,1.0465420484542847,1.242056131362915,1.5745794773101807,2.381869077682495
3036,1989,Netherlands,NLD,,5.0,17977.0,14.849,0.6600000262260437,132900.0,123744.0,238104.375,1.0778634548187256,3.5947680473327637,2.121000051498413,1.100000023841858,3.490000009536743,2.3639917373657227,10.0,0.8098104596138,0.9019484519958496,268394000000.0,257778000000.0,18839.88671875,1.1155644655227661,,,,,,,,,,
3037,1990,Netherlands,NLD,,5.0,18587.0,14.952,0.6499999761581421,159304.0,147652.0,295378.40625,1.0391957759857178,3.614211320877075,1.8209999799728394,2.5,3.309999942779541,0.7902383804321289,10.0,0.8131306171417236,0.904021143913269,281948000000.0,267072000000.0,19480.44140625,1.117976188659668,,,,,,,,,,
3038,1991,Netherlands,NLD,,5.0,18860.0,15.07,0.6700000166893005,163759.0,152595.0,302164.46875,1.046959638595581,1.8611717224121094,1.8700000047683716,3.0999999046325684,3.180000066757202,0.07759332656860352,10.0,0.810409665107727,0.9292531609535217,297782000000.0,280715000000.0,19803.837890625,1.1496905088424683,,,,,,,,,,
3039,1992,Netherlands,NLD,,5.0,19106.0,15.178,0.6700000166893005,175606.0,163475.0,335197.28125,1.011586308479309,1.8456295728683472,1.7589999437332153,3.200000047683716,3.200000047683716,0.0,10.0,0.8145865201950073,0.9307447671890259,304857000000.0,284699000000.0,19997.283203125,1.1520782709121704,,,,,,,,,,
3040,1993,Netherlands,NLD,9625.0,5.0,19124.0,15.2791,0.6800000071525574,165799.0,148976.0,325975.0,0.9656415581703186,1.9572973251342773,1.8569999933242798,2.5999999046325684,3.109999895095825,0.49707889556884766,10.0,0.8385596871376038,0.9555906057357788,322171000000.0,286828000000.0,19970.0,1.183813214302063,0.26493507623672485,0.5139740109443665,0.6095584630966187,0.694233775138855,0.7831688523292542,0.8880000114440918,1.0276364088058472,1.2241039276123047,1.5265454053878784,2.467844247817993
3041,1994,Netherlands,NLD,,5.0,19609.0,15.381129999999999,0.6600000262260437,183332.0,164427.0,351427.875,0.989560067653656,2.027869939804077,1.8200000524520874,2.799999952316284,4.699999809265137,1.8482446670532227,10.0,0.7957801818847656,1.0205212831497192,353375000000.0,313815000000.0,20368.11328125,1.2631441354751587,,,,,,,,,,
3042,1995,Netherlands,NLD,,5.0,19950.0,15.46,0.6299999952316284,242520.0,217556.0,414800.65625,1.109149694442749,2.9471747875213623,1.6059999465942383,1.899999976158142,4.400000095367432,2.4533867835998535,10.0,0.8095082640647888,1.0860322713851929,384525000000.0,347059000000.0,20881.529296875,1.344110131263733,,,,,,,,,,
3043,1996,Netherlands,NLD,,5.0,20538.0,15.517,0.6200000047683716,243574.0,218848.0,411827.0625,1.1228548288345337,4.033027648925781,1.6859999895095825,2.0,3.5399999618530273,1.5098094940185547,10.0,0.8201452493667603,1.1008198261260986,402086000000.0,362211000000.0,21430.50390625,1.3632153272628784,,,,,,,,,,
3044,1997,Netherlands,NLD,,5.0,21163.0,15.607,0.5899999737739563,239143.0,214933.0,376602.4375,1.2057170867919922,2.9345269203186035,1.9509999752044678,2.200000047683716,3.180000066757202,0.9589076042175293,10.0,0.8272322416305542,1.156883716583252,437598000000.0,396760000000.0,22145.693359375,1.4318125247955322,,,,,,,,,,
3045,1998,Netherlands,NLD,10385.0,5.0,21841.0,15.698,,247938.0,224407.0,391262.84375,1.207231879234314,9.612157821655273,1.9839999675750732,2.0,3.0999999046325684,1.0784268379211426,10.0,,1.196419358253479,469899000000.0,430629000000.0,22970.416015625,1.4812434911727905,0.2312951385974884,0.5138180255889893,0.627154529094696,0.7280693054199219,0.834087610244751,0.9526239633560181,1.0890707969665527,1.2623976469039917,1.5211362838745117,2.240731716156006
3046,1999,Netherlands,NLD,,5.0,22469.0,15.919,,249793.0,231262.0,393690.03125,1.2219130992889404,10.466279983520508,0.9386270046234131,2.200000047683716,2.740000009536743,0.5283713340759277,10.0,,1.2208958864212036,495211000000.0,457892000000.0,23663.142578125,1.5007007122039795,,,,,,,,,,
3047,2000,Netherlands,NLD,,5.0,23088.0,16.032,,261441.0,240485.0,364765.9375,1.3760221004486084,15.725947380065918,1.0853999853134155,2.5,2.890000104904175,0.3804922103881836,10.0,,1.2915115356445312,542325000000.0,500801000000.0,24312.802734375,1.5872907638549805,,,,,,,,,,
3048,2001,,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,2002,,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,1975,Norway,NOR,,5.0,12412.0,4.007,,11812.0,13782.0,32456.451171875,0.7885643243789673,0.6769070029258728,,,,,10.0,,0.642463743686676,128028000000.0,202283000000.0,13914.404296875,0.9185004830360413,,,,,,,,,,
3051,1976,Norway,NOR,,5.0,13195.0,4.026,,12826.0,15835.0,35472.99609375,0.8079667091369629,1.046993613243103,,,,,10.0,,0.682443380355835,143711000000.0,228612000000.0,14715.4150390625,0.9743474721908569,,,,,,,,,,
3052,1977,Norway,NOR,,5.0,13610.0,4.043,,14261.0,18123.0,40973.04296875,0.7903733253479004,1.8751353025436401,,,,,10.0,,0.6714791655540466,147358000000.0,233483000000.0,15199.0126953125,0.9608705043792725,,,,,,,,,,
3053,1978,Norway,NOR,,5.0,14172.0,4.059,,16615.0,16982.0,45641.6640625,0.7361037731170654,1.0731422901153564,,,,,10.0,,0.6164172887802124,162135000000.0,196420000000.0,15429.6142578125,0.8876094818115234,,,,,,,,,,
3054,1979,Norway,NOR,,5.0,14734.0,4.073,,20800.0,19577.0,52102.19140625,0.7749578356742859,0.7704090476036072,,,,,10.0,,0.6002666354179382,165978000000.0,198156000000.0,16025.6435546875,0.8649114966392517,,,,,,,,,,
3055,1980,Norway,NOR,,5.0,15396.0,4.091,0.5199999809265137,27264.0,23749.0,63419.0546875,0.8043797016143799,0.09429342299699783,,,,,10.0,,0.591453492641449,173676000000.0,203480000000.0,16818.359375,0.8498616218566895,,,,,,,,,,
3056,1981,Norway,NOR,,5.0,15510.0,4.1,0.5199999809265137,27247.0,22742.0,62188.94921875,0.8038244843482971,1.0802562236785889,,,,,10.0,,0.5957717299461365,176663000000.0,206499000000.0,16897.041015625,0.8574883341789246,,,,,,,,,,
3057,1982,Norway,NOR,,5.0,15480.0,4.115,0.5199999809265137,25591.0,22410.0,61154.47265625,0.784913957118988,0.7227599024772644,,,,,10.0,,0.6111302971839905,176874000000.0,217161000000.0,16886.130859375,0.8791745901107788,,,,,,,,,,
3058,1983,Norway,NOR,,5.0,15958.0,4.133,0.5299999713897705,25164.0,20852.0,59926.12109375,0.7678788304328918,0.5478411912918091,,,,,10.0,,0.600161612033844,189370000000.0,210535000000.0,17366.23046875,0.863825798034668,,,,,,,,,,
3059,1984,Norway,NOR,,5.0,16867.0,4.14,0.5099999904632568,26212.0,21210.0,60319.48828125,0.7861804366111755,-0.2992399334907532,,,,,10.0,,0.6028666496276855,204287000000.0,222716000000.0,18452.13671875,0.8666110038757324,,,,,,,,,,
3060,1985,Norway,NOR,,5.0,17691.0,4.153,0.5,27516.0,22846.0,63391.2109375,0.7944634556770325,-0.6728062033653259,8.597000122070312,5.699999809265137,10.0600004196167,4.124879837036133,10.0,0.5421724319458008,0.6204653382301331,219090000000.0,242556000000.0,19300.087890625,0.8929520845413208,,,,,,,,,,
