code,year,gini_DS,quality,GDP_PWT,GDP_PC_PWT,gov_consumption_WB,years_schooling,democracy_index,GDP_MP_WB,GDP_growth_WB,inflation_WB,fertility_WB,dummy_africa,dummy_latin_america,openness
JPN,1990.0,35.0,accept,2960112.0,24213.360583894224,13.29081209066,9.82,28.68,3851261335478.92,5.5723982994806205,3.0347083409049302,1.54,0.0,0.0,0.1966722239517772
JPN,1991.0,,,3148703.75,25661.17628550242,13.396572040972302,,28.68,3979290386399.3,3.3243407748246603,3.2980599647266797,1.53,0.0,0.0,0.1817618718522521
JPN,1992.0,,,3263143.25,26491.379289629007,13.800738636818302,,28.68,4011881962833.5,0.81902985883076,1.7073587160661798,1.5019999999999998,0.0,0.0,0.17412683728682063
JPN,1993.0,,,3358434.25,27160.06283854456,14.2943457413881,,31.94,4018744797227.87,0.171062719640176,1.26741648480815,1.4580000000000002,0.0,0.0,0.15923989851771508
JPN,1994.0,,,3485106.75,28083.58400085404,14.6934886072109,,31.94,4053449802968.23,0.863578243741685,0.687940323248398,1.5,0.0,0.0,0.16014938373360088
JPN,1995.0,,,3662938.5,29424.32569366583,15.1868152500992,10.51,31.94,4132181718594.82,1.9423434223593,-0.12347711557457301,1.422,0.0,0.0,0.167496998745682
JPN,1996.0,,,3751830.5,30059.134886254767,15.4342506116013,,27.11,4240033918800.1,2.61005462852573,0.13187175471919899,1.425,0.0,0.0,0.18939443069703402
JPN,1997.0,,,3786093.25,30266.573676654843,15.413849777417099,,27.11,4307689112164.85,1.59562858836495,1.7614618487114901,1.3880000000000001,0.0,0.0,0.20387604470427342
JPN,1998.0,,,3699630.0,29520.141919588557,15.920580533941,,27.11,4221399731025.77,-2.00314783384422,0.663269432985203,1.3840000000000001,0.0,0.0,0.19688875896546448
JPN,1999.0,,,3661668.5,29169.292399550748,16.463908329359,,27.11,4212984905980.34,-0.199337318936728,-0.32944957814319803,1.3419999999999999,0.0,0.0,0.18756387362963822
JPN,1999.0,,,3661668.5,29169.292399550748,16.463908329359,,27.11,4212984905980.34,-0.199337318936728,-0.32944957814319803,1.3419999999999999,0.0,0.0,0.18756387362963822
JPN,2000.0,,,3745734.5,29794.18758989697,16.9277448711411,10.94,24.38,4308092842314.74,2.2574953021878903,-0.6530151564011529,1.359,0.0,0.0,0.20306044796610837
JPN,2000.0,,,3745734.5,29794.18758989697,16.9277448711411,10.94,24.38,4308092842314.74,2.2574953021878903,-0.6530151564011529,1.359,0.0,0.0,0.20306044796610837
JPN,2001.0,,,3769029.0,29938.204256779554,17.734310341826397,,,4323406463009.1,0.35546171484406797,-0.803375801347073,1.33,0.0,0.0,0.20257892896195592
JPN,2002.0,,,3779920.5,29987.85799412902,18.2924268802577,,,4335924819448.36,0.289548450888503,-1.31088291495058,1.32,0.0,0.0,0.21163925657171143
JPN,2003.0,,,3828725.75,30342.366932315723,18.3106186409352,,,4408989996827.78,1.6851117217645701,0.167794546882376,1.29,0.0,0.0,0.220902956130721
JPN,2004.0,,,3897615.75,30860.125368435994,18.2458971189257,,,4513074351383.06,2.36073011347646,-0.00827540549454397,1.29,0.0,0.0,0.244633731916979
JPN,2005.0,,,3907396.75,30914.674714753062,18.35037695747,11.3,,4571867441130.41,1.3027281442711898,-0.273110982371932,1.26,0.0,0.0,0.272175795738466
JPN,2006.0,,,3953508.75,31261.735232879724,18.150495276176397,,,4649264779113.54,1.6929042449225402,0.24066390041429,1.32,0.0,0.0,0.310864695561559
JPN,2007.0,,,4036816.75,31907.68875519318,18.0891590860533,,,4751185321514.06,2.1921862325069,0.0579518172040707,1.34,0.0,0.0,0.338027647340456
JPN,2008.0,,,3944303.75,31169.267619711114,18.5589932190005,,,4701695263142.09,-1.04163603444127,1.37348998841603,1.37,0.0,0.0,0.35228316793004394
JPN,2009.0,,,3775170.75,29831.054034396457,19.9133715825085,,,4441833671379.8,-5.52697648865967,-1.3467189030362299,1.37,0.0,0.0,0.250248387576737
JPN,2010.0,,,3912030.75,30916.365487365172,19.72049676565,11.6,,4648469113176.53,4.652030154306621,-0.7197815835194771,1.39,0.0,0.0,0.291472319585791
JPN,2011.0,,,3868434.75,30581.178841679244,20.3934643551559,,,4627424338863.71,-0.45272483909097605,-0.283333333333303,1.39,0.0,0.0,0.311619423955488
JPN,2012.0,,,,,20.4468898176087,,,4708575006356.79,1.75368977535797,-0.0334280461307657,1.41,0.0,0.0,0.31344630637426596
JPN,2013.0,,,,,20.5723682018129,,,4784541597267.78,1.6133669063025902,0.359471660257853,1.43,0.0,0.0,0.351424620101306
JPN,2014.0,,,,,,,,4779541751298.64,-0.104499999999959,2.74885464389835,,0.0,0.0,
KAZ,1950.0,,,,,,2.59,,,,,,0.0,0.0,
KAZ,1951.0,,,,,,,,,,,,0.0,0.0,
KAZ,1952.0,,,,,,,,,,,,0.0,0.0,
KAZ,1953.0,,,,,,,,,,,,0.0,0.0,
KAZ,1954.0,,,,,,,,,,,,0.0,0.0,
KAZ,1955.0,,,,,,2.91,,,,,,0.0,0.0,
KAZ,1956.0,,,,,,,,,,,,0.0,0.0,
KAZ,1957.0,,,,,,,,,,,,0.0,0.0,
KAZ,1958.0,,,,,,,,,,,,0.0,0.0,
KAZ,1959.0,,,,,,,,,,,,0.0,0.0,
KAZ,1960.0,,,,,,3.7,,,,,4.563,0.0,0.0,
KAZ,1961.0,,,,,,,,,,,4.513999999999999,0.0,0.0,
KAZ,1962.0,,,,,,,,,,,4.437,0.0,0.0,
KAZ,1963.0,,,,,,,,,,,4.331,0.0,0.0,
KAZ,1964.0,,,,,,,,,,,4.2010000000000005,0.0,0.0,
KAZ,1965.0,,,,,,4.21,,,,,4.059,0.0,0.0,
KAZ,1966.0,,,,,,,,,,,3.918,0.0,0.0,
KAZ,1967.0,,,,,,,,,,,3.79,0.0,0.0,
KAZ,1968.0,,,,,,,,,,,3.6830000000000003,0.0,0.0,
KAZ,1969.0,,,,,,,,,,,3.6,0.0,0.0,
KAZ,1970.0,,,,,,4.92,,,,,3.5380000000000003,0.0,0.0,
KAZ,1971.0,,,,,,,,,,,3.489,0.0,0.0,
KAZ,1972.0,,,,,,,,,,,3.44,0.0,0.0,
KAZ,1973.0,,,,,,,,,,,3.385,0.0,0.0,
KAZ,1974.0,,,,,,,,,,,3.32,0.0,0.0,
KAZ,1975.0,,,,,,5.85,,,,,3.2489999999999997,0.0,0.0,
KAZ,1976.0,,,,,,,,,,,3.175,0.0,0.0,
KAZ,1977.0,,,,,,,,,,,3.1060000000000003,0.0,0.0,
KAZ,1978.0,,,,,,,,,,,3.048,0.0,0.0,
KAZ,1979.0,,,,,,,,,,,3.0189999999999997,0.0,0.0,
KAZ,1980.0,,,,,,6.85,,,,,2.9,0.0,0.0,
KAZ,1981.0,,,,,,,,,,,2.95,0.0,0.0,
KAZ,1982.0,,,,,,,,,,,3.0,0.0,0.0,
KAZ,1983.0,,,,,,,,,,,3.04,0.0,0.0,
KAZ,1984.0,,,,,,,,,,,3.08,0.0,0.0,
KAZ,1985.0,,,,,,7.57,,,,,3.08,0.0,0.0,
KAZ,1986.0,,,,,,,,,,,3.135,0.0,0.0,
KAZ,1987.0,,,,,,,,,,,3.19,0.0,0.0,
KAZ,1988.0,,,,,,,,,,,3.13,0.0,0.0,
KAZ,1989.0,,,,,,,,,,,2.82,0.0,0.0,
KAZ,1990.0,,,165066.1875,9985.855263157897,,8.13,,50242566463.7267,,,2.72,0.0,0.0,
KAZ,1991.0,,,163326.890625,9890.51917736298,,,0.54,44715884151.8664,-11.0000000016926,,2.61,0.0,0.0,
KAZ,1992.0,,,172590.8125,10504.03696619717,18.2006633499171,,0.54,42345942292.2938,-5.2999999989346795,,2.5,0.0,0.0,1.4933664179104469
KAZ,1993.0,32.67,accept,122554.1015625,7521.517482876922,13.8969041331471,,0.54,38450115600.5418,-9.20000000203308,,2.3,0.0,0.0,0.84634521855277
KAZ,1994.0,,,98029.4765625,6081.188899714562,10.681778681215699,,0.54,33605401036.2733,-12.5999999963595,1877.37239517572,2.28,0.0,0.0,0.8418173900887149
KAZ,1995.0,,,85102.375,5343.661969000969,13.5820901409006,9.34,2.28,30849758150.2107,-8.20000000323817,176.15529894237,2.26,0.0,0.0,0.82522407044045
KAZ,1996.0,,,84442.2578125,5374.193880539015,12.9111452398683,,2.28,31004006941.6014,0.500000002073506,39.1825423654111,2.13,0.0,0.0,0.712735732877076
KAZ,1997.0,,,79290.828125,5120.5964476774025,12.3806732978798,,2.28,31531075059.4521,1.6999999994951298,17.4080410607357,2.0,0.0,0.0,0.7235955069618769
KAZ,1998.0,,,72951.7421875,4778.960954070074,10.7813901348525,,2.28,30931984633.5039,-1.8999999994247903,7.14632665452332,1.8,0.0,0.0,0.652041827454395
KAZ,1999.0,,,72787.03125,4825.967112467456,11.540691459567,,8.16,31767148217.941,2.69999999784199,8.29602765342565,1.7,0.0,0.0,0.8257915135577201
KAZ,1999.0,,,72787.03125,4825.967112467456,11.540691459567,,8.16,31767148217.941,2.69999999784199,8.29602765342565,1.7,0.0,0.0,0.8257915135577201
KAZ,2000.0,,,83838.34375,5605.406097764653,12.0767839829015,10.54,8.16,34880328743.9795,9.80000000214156,13.180890586573101,1.8,0.0,0.0,1.056996926345212
KAZ,2000.0,,,83838.34375,5605.406097764653,12.0767839829015,10.54,8.16,34880328743.9795,9.80000000214156,13.180890586573101,1.8,0.0,0.0,1.056996926345212
KAZ,2001.0,,,89724.375,6022.713557949279,13.414055827900699,,,39589173123.8712,13.4999999984358,8.3541377716134,1.9,0.0,0.0,0.928490685069707
KAZ,2002.0,,,95807.421875,6429.308144946717,11.609504948166801,,,43468912090.6081,9.80000000150933,5.83692452105645,2.0,0.0,0.0,0.9403168564978001
KAZ,2003.0,,,107860.28125,7210.35912187601,11.257547281313501,,,47511520915.1114,9.300000000176599,6.438218101189411,2.03,0.0,0.0,0.9146333242504571
KAZ,2004.0,,,122728.5,8152.825935669944,11.6145025847194,,,52072626922.7875,9.599999999632528,6.8820543898189905,2.21,0.0,0.0,0.9640919970093361
KAZ,2005.0,,,142385.46875,9384.873372021326,11.248528853508,11.6,,57123671733.8952,9.69999999922682,7.579999291257651,2.22,0.0,0.0,0.9776250302430239
KAZ,2006.0,,,170167.953125,11113.13038483424,10.1808622102763,,,63235904609.422005,10.7,8.59081625930567,2.36,0.0,0.0,0.914535267973373
KAZ,2007.0,,,191304.796875,12361.310886087336,11.0539227321465,,,68863900119.6568,8.89999999999405,10.7686707516835,2.5,0.0,0.0,0.9216163309699749
KAZ,2008.0,,,215010.140625,13733.976518882211,10.1884933177761,,,71136408823.7508,3.3000000002109102,17.1519333990578,2.7,0.0,0.0,0.9429480464836582
KAZ,2009.0,,,201475.65625,12718.54272267525,11.6629260943621,,,71990045729.2294,1.19999999942873,7.306354490032719,2.55,0.0,0.0,0.757660674636533
KAZ,2010.0,,,234637.0625,14640.68946505468,10.812344717753,11.33,,77245319067.4631,7.2999999999999705,7.11581359683508,2.6,0.0,0.0,0.7413826589578421
KAZ,2011.0,,,275026.15625,16969.852453453037,10.6701619174515,,,83038717997.5226,7.49999999999966,8.34856918568401,2.59,0.0,0.0,0.748975407524671
KAZ,2012.0,,,,,11.6776155179862,,,87190653897.3992,5.00000000000055,5.1137088842333,2.62,0.0,0.0,0.75550027943163
KAZ,2013.0,,,,,10.302886479589,,,92422093131.2432,6.000000000000111,5.836702332824191,2.64,0.0,0.0,0.662348860720613
KAZ,2014.0,,,,,10.7842201860777,,,96488665229.0179,4.39999999999998,6.71830657978629,,0.0,0.0,0.650041118802211
KEN,1914.0,50.0,tax,,,,,,,,,,1.0,0.0,
KEN,1921.0,57.0,tax,,,,,,,,,,1.0,0.0,
KEN,1927.0,58.0,tax,,,,,,,,,,1.0,0.0,
KEN,1936.0,63.0,tax,,,,,,,,,,1.0,0.0,
KEN,1946.0,64.0,tax,,,,,,,,,,1.0,0.0,
KEN,1950.0,70.0,tax,7798.14794921875,1273.3792299222448,,1.16,,,,,,1.0,0.0,
KEN,1951.0,,,9230.3896484375,1466.955579408025,,,,,,,,1.0,0.0,
KEN,1952.0,,,8438.4677734375,1304.8508821297655,,,,,,,,1.0,0.0,
KEN,1953.0,,,8135.74951171875,1223.549221309769,,,,,,,,1.0,0.0,
KEN,1954.0,,,9250.80078125,1352.5587231130824,,,,,,,,1.0,0.0,
KEN,1955.0,63.0,tax,9953.119140625,1414.3556383823009,,1.31,,,,,,1.0,0.0,
KEN,1956.0,,,10160.2353515625,1402.659028205448,,,,,,,,1.0,0.0,
KEN,1957.0,,,10562.4423828125,1416.2218986165815,,,,,,,,1.0,0.0,
KEN,1958.0,,,10644.86328125,1385.644771550178,,,,,,,,1.0,0.0,
KEN,1959.0,,,10520.5068359375,1328.9837504937532,,,,,,,,1.0,0.0,
KEN,1960.0,68.0,tax,11405.5615234375,1397.6458710075615,10.9591495841468,1.51,,2610786079.29641,,,7.946000000000001,1.0,0.0,0.647658510634233
KEN,1961.0,48.8,ps,11472.7451171875,1363.2376195518852,12.0286048804568,,,2407806993.50328,-7.774634904129231,2.45700245700252,7.997999999999999,1.0,0.0,0.638471214284396
KEN,1962.0,,,12224.185546875,1407.9075528737417,11.6001194813919,,,2635521938.68784,9.457358741750161,3.1175059952038,8.042,1.0,0.0,0.621629631488411
KEN,1963.0,,,12550.0322265625,1400.4750043827173,11.4708805532615,,9.67,2866877020.93925,8.77834021623049,0.6976744186045779,8.078,1.0,0.0,0.609957123202274
KEN,1964.0,63.0,tax,13607.4013671875,1470.7936134447757,13.849176662943,,0.0,3009202192.8299,4.96446728796283,-0.0993048669314334,8.103,1.0,0.0,0.626016440907098
KEN,1965.0,,,14082.0078125,1474.0094652012297,14.842877340874699,1.69,0.0,3069659898.67452,2.0090941708295103,3.57852882806739,8.119,1.0,0.0,0.620931711821468
KEN,1966.0,,,15570.5166015625,1577.8567733544999,13.7292601912407,,0.0,3521776795.1594896,14.728566401776,5.01439539323414,8.126,1.0,0.0,0.632844357676802
KEN,1967.0,66.0,tax,16174.4462890625,1586.3263111830624,14.1299409359382,,0.0,3640151884.9027796,3.36123203225105,1.7591957959829798,8.125,1.0,0.0,0.578373466606088
KEN,1968.0,,,16257.7373046875,1542.8899022502078,15.207316063891401,,0.0,3930733924.29466,7.982689969532571,0.36671157005101,8.117,1.0,0.0,0.586981709840271
KEN,1969.0,47.9,nn,17279.421875,1586.300474268792,16.434674090429098,,0.0,4243589860.10064,7.959224456082279,-0.17150100656235198,8.103,1.0,0.0,0.576173562446001
KEN,1969.0,68.0,tax,17279.421875,1586.300474268792,16.434674090429098,,0.0,4243589860.10064,7.959224456082279,-0.17150100656235198,8.103,1.0,0.0,0.576173562446001
KEN,1969.0,63.68,wg,17279.421875,1586.300474268792,16.434674090429098,,0.0,4243589860.10064,7.959224456082279,-0.17150100656235198,8.103,1.0,0.0,0.576173562446001
KEN,1969.0,60.4,wg,17279.421875,1586.300474268792,16.434674090429098,,0.0,4243589860.10064,7.959224456082279,-0.17150100656235198,8.103,1.0,0.0,0.576173562446001
KEN,1970.0,,,16610.150390625,1476.1536592393675,16.2574651625747,2.17,0.0,4046031786.9343204,-4.65544691356283,2.1885270390744,8.081,1.0,0.0,0.604896448154228
KEN,1971.0,70.0,tax,17792.30859375,1526.2776579413057,17.9802878105615,,0.0,4943194502.74201,22.173891928008498,3.7802061254490695,8.051,1.0,0.0,0.6382846301602799
KEN,1972.0,,,19244.470703125,1592.6912375013335,17.632208344406102,,0.0,5787612211.0592,17.082429345007302,5.8316447431100595,8.012,1.0,0.0,0.5531490831783159
KEN,1973.0,,,19685.6328125,1571.127430061338,16.452237276557,,0.0,6128883407.59685,5.896580214644151,9.28119422332108,7.962999999999999,1.0,0.0,0.5606284868495951
KEN,1974.0,69.0,tax,21261.33984375,1635.8307014032328,17.0359196756859,,0.0,6378060354.60766,4.06561734723087,17.8099480331818,7.905,1.0,0.0,0.745734043556142
KEN,1975.0,,,20874.521484375,1547.852731236703,18.325399013955,2.66,0.0,6434327805.77934,0.8822031784479379,19.1201840136051,7.84,1.0,0.0,0.6433526781983779
KEN,1976.0,68.0,ps,21835.361328125,1560.1164197070989,17.4601025041277,,0.0,6572920942.36279,2.15396449740983,11.449030493275599,7.769,1.0,0.0,0.642061089708311
KEN,1976.0,52.0,ps,21835.361328125,1560.1164197070989,17.4601025041277,,0.0,6572920942.36279,2.15396449740983,11.449030493275599,7.769,1.0,0.0,0.642061089708311
KEN,1977.0,59.0,ps,25517.33203125,1756.497917021026,17.205226087424098,,0.0,7194311601.052659,9.45379784936982,14.8209644818935,7.695,1.0,0.0,0.6655196515941719
KEN,1978.0,,,26553.73828125,1760.6334604181443,19.51476535934,,0.0,7691617926.203091,6.91249354667455,16.9317824582841,7.617999999999999,1.0,0.0,0.67623540661453
KEN,1979.0,,,26365.76953125,1683.4666519076316,19.195777186507602,,0.0,8277352017.539241,7.615226041594259,7.979352618487849,7.537999999999999,1.0,0.0,0.573641747489486
KEN,1980.0,,,27109.55859375,1666.4799101223432,19.8033752623493,3.41,0.0,8740219572.89615,5.591976206595019,13.858181456248401,7.455,1.0,0.0,0.6541679594076071
KEN,1981.0,57.3,ps,27129.482421875,1605.2988073624208,18.588751289989702,,0.0,9070035621.36313,3.7735441966442003,11.603053435114301,7.3660000000000005,1.0,0.0,0.642801857585139
KEN,1982.0,,,27976.029296875,1593.3978910666838,18.4330327782507,,0.0,9206673735.672121,1.50647825447523,20.6667146662827,7.27,1.0,0.0,0.582157371476402
KEN,1983.0,,,29589.994140625,1622.4514726052937,18.4216543832185,,0.0,9327193720.46311,1.30905024171786,11.3977827368522,7.165,1.0,0.0,0.541627053907292
KEN,1984.0,,,31914.287109375,1685.201148516771,17.381833339683098,,0.0,9490906208.11944,1.7552169769687,10.2840982131381,7.0489999999999995,1.0,0.0,0.588038975780625
KEN,1985.0,,,32840.46484375,1670.8290025225906,17.4602922679533,4.13,0.0,9899068496.83054,4.30056181950171,13.006566421882699,6.917999999999999,1.0,0.0,0.554454345531665
KEN,1986.0,,,35059.98046875,1719.6632650611268,18.3195669682156,,0.0,10609579621.3711,7.17755539087368,2.53427598892885,6.769,1.0,0.0,0.557413855927369
KEN,1987.0,,,34918.96484375,1652.2332422409452,18.568755632614,,0.0,11239481763.0722,5.93710744610728,8.63767318980086,6.602,1.0,0.0,0.47702768005684804
KEN,1988.0,,,36595.8515625,1671.4994109580393,18.4057892238787,,0.0,11936687477.238,6.20318381988459,12.264963048158199,6.422000000000001,1.0,0.0,0.499749820917703
KEN,1989.0,,,37145.29296875,1638.851109742067,18.0566077928876,,0.0,12496559751.2813,4.69034876812297,13.789317276388301,6.231,1.0,0.0,0.5315637722331801
KEN,1990.0,,,37996.63671875,1620.520744085738,18.642430895609,4.78,0.0,13020421906.0783,4.19205097421582,17.78181442992,6.037000000000001,1.0,0.0,0.5702091368172679
KEN,1991.0,,,39611.44921875,1634.1284130726647,16.7713456618015,,0.0,13207700726.7501,1.4383467910851397,20.0844955754632,5.847,1.0,0.0,0.555976992243653
KEN,1992.0,54.39,accept,39062.515625,1559.859470943798,15.6822725897384,,9.88,13102105957.1945,-0.7994939599276311,27.332364447578396,5.667999999999999,1.0,0.0,0.529308701038287
KEN,1993.0,,,41169.578125,1592.8531935698988,14.4799654869237,,9.88,13148382235.9623,0.35319725637262395,45.9788813036218,5.506,1.0,0.0,0.728584813635643
KEN,1994.0,,,47045.1484375,1765.7676676517829,15.154926314268,,9.88,13494550807.9158,2.6327845185903302,28.8143894306732,5.3660000000000005,1.0,0.0,0.7126612522931071
KEN,1995.0,,,45142.29296875,1645.9838782263512,14.8429210451121,5.26,9.88,14089149935.6973,4.40621652580506,1.55432816055009,5.251,1.0,0.0,0.717457416403035
KEN,1996.0,,,47286.0234375,1677.3091441928602,15.1805673853703,,9.88,14673404337.6409,4.14683926716712,8.86408741577517,5.165,1.0,0.0,0.573121107038102
KEN,1997.0,,,47461.1953125,1639.7151856915134,15.5361521874874,,8.42,14743088616.6407,0.474901920484101,11.3618450505784,5.102,1.0,0.0,0.540571168602893
KEN,1998.0,,,48199.00390625,1623.058272237284,16.2499609195116,,8.42,15228167741.5133,3.2902137230934603,6.72243650753923,5.059,1.0,0.0,0.488972419400754
KEN,1999.0,,,48656.0390625,1597.2619356628556,15.753296654993301,,8.42,15579236183.9935,2.3053885959187297,5.74200109520484,5.03,1.0,0.0,0.481922749889095
KEN,1999.0,,,48656.0390625,1597.2619356628556,15.753296654993301,,8.42,15579236183.9935,2.3053885959187297,5.74200109520484,5.03,1.0,0.0,0.481922749889095
KEN,2000.0,,,47574.01171875,1522.1880992190333,15.0542922556179,5.69,8.42,15672664145.4375,0.599695391613636,9.9800251535098,5.012,1.0,0.0,0.533090443862274
KEN,2000.0,,,47574.01171875,1522.1880992190333,15.0542922556179,5.69,8.42,15672664145.4375,0.599695391613636,9.9800251535098,5.012,1.0,0.0,0.533090443862274
KEN,2001.0,,,47862.9140625,1492.1635029332977,15.9729117514735,,,16265076195.6126,3.77990649628987,5.73859814341469,5.0,1.0,0.0,0.559468360286643
KEN,2002.0,,,47875.52734375,1453.951806401715,17.0779999092115,,,16354023314.8492,0.546859529994535,1.9613082173915801,4.989,1.0,0.0,0.551726722640053
KEN,2003.0,,,48279.75,1428.1709841897282,18.1313185754854,,,16833601049.3758,2.93247554619272,9.815690629796551,4.975,1.0,0.0,0.5413226589572899
KEN,2004.0,,,49348.75,1422.065002494368,17.860065964127,,,17692838509.9795,5.10429977568934,11.6240355442427,4.953,1.0,0.0,0.5947700334842889
KEN,2005.0,,,51861.83203125,1456.1968119808587,17.3802115523848,6.25,,18737895401.1349,5.90666608168013,10.3127783574682,4.921,1.0,0.0,0.644788661639796
KEN,2006.0,,,55819.5,1527.5876258054388,14.346998804000599,,,19950704612.6557,6.472494298624821,14.4537342081708,4.878,1.0,0.0,0.552364851257303
KEN,2007.0,,,59476.625,1586.6675918306632,14.6296114670377,,,21317473473.0056,6.85072977063138,9.7588802302753,4.825,1.0,0.0,0.538947888046059
KEN,2008.0,,,60447.51171875,1571.8854419616503,15.673979423758901,,,21366990285.6953,0.232282745665941,26.239816644506302,4.766,1.0,0.0,0.575785986473131
KEN,2009.0,,,61514.92578125,1558.832109898468,15.2144716882565,,,22073583794.7944,3.3069398153475804,9.23412592394651,4.7,1.0,0.0,0.5086364156989169
KEN,2010.0,,,65391.66015625,1614.1034591649598,14.1632492464427,6.14,,23928267463.1216,8.402277063702481,3.9613888911538897,4.629,1.0,0.0,0.542274463675114
KEN,2011.0,,,68242.59375,1640.0634426161114,13.981547634703698,,,25390670678.2413,6.11161346041284,14.021549898838,4.556,1.0,0.0,0.604486733202395
KEN,2012.0,,,,,13.8586499281532,,,26547193495.1721,4.55491243845678,9.37839585138718,4.481,1.0,0.0,0.552220984424161
KEN,2013.0,,,,,14.182291751439099,,,28056993796.4109,5.68723131322106,5.718274079755489,4.406000000000001,1.0,0.0,0.512766442722913
KEN,2014.0,,,,,14.006101903961302,,,29551886638.7858,5.32805778559964,6.87749809668946,,1.0,0.0,0.5027700463932839
KGZ,1950.0,,,,,,4.04,,,,,,0.0,0.0,
KGZ,1951.0,,,,,,,,,,,,0.0,0.0,
KGZ,1952.0,,,,,,,,,,,,0.0,0.0,
KGZ,1953.0,,,,,,,,,,,,0.0,0.0,
KGZ,1954.0,,,,,,,,,,,,0.0,0.0,
KGZ,1955.0,,,,,,4.42,,,,,,0.0,0.0,
KGZ,1956.0,,,,,,,,,,,,0.0,0.0,
KGZ,1957.0,,,,,,,,,,,,0.0,0.0,
KGZ,1958.0,,,,,,,,,,,,0.0,0.0,
KGZ,1959.0,,,,,,,,,,,,0.0,0.0,
KGZ,1960.0,,,,,,4.65,,,,,5.166,0.0,0.0,
KGZ,1961.0,,,,,,,,,,,5.255,0.0,0.0,
KGZ,1962.0,,,,,,,,,,,5.314,0.0,0.0,
KGZ,1963.0,,,,,,,,,,,5.335,0.0,0.0,
KGZ,1964.0,,,,,,,,,,,5.317,0.0,0.0,
KGZ,1965.0,,,,,,5.12,,,,,5.266,0.0,0.0,
KGZ,1966.0,,,,,,,,,,,5.193,0.0,0.0,
KGZ,1967.0,,,,,,,,,,,5.112,0.0,0.0,
KGZ,1968.0,,,,,,,,,,,5.034,0.0,0.0,
KGZ,1969.0,,,,,,,,,,,4.961,0.0,0.0,
KGZ,1970.0,,,,,,5.67,,,,,4.8919999999999995,0.0,0.0,
KGZ,1971.0,,,,,,,,,,,4.815,0.0,0.0,
KGZ,1972.0,,,,,,,,,,,4.724,0.0,0.0,
KGZ,1973.0,,,,,,,,,,,4.615,0.0,0.0,
KGZ,1974.0,,,,,,,,,,,4.492,0.0,0.0,
KGZ,1975.0,,,,,,6.47,,,,,4.365,0.0,0.0,
KGZ,1976.0,,,,,,,,,,,4.247,0.0,0.0,
KGZ,1977.0,,,,,,,,,,,4.15,0.0,0.0,
KGZ,1978.0,,,,,,,,,,,4.082,0.0,0.0,
KGZ,1979.0,,,,,,,,,,,4.044,0.0,0.0,
KGZ,1980.0,,,,,,7.45,,,,,4.035,0.0,0.0,
KGZ,1981.0,,,,,,,,,,,4.046,0.0,0.0,
KGZ,1982.0,,,,,,,,,,,4.0680000000000005,0.0,0.0,
KGZ,1983.0,,,,,,,,,,,4.086,0.0,0.0,
KGZ,1984.0,,,,,,,,,,,4.0969999999999995,0.0,0.0,
KGZ,1985.0,,,,,,8.11,,,,,4.093,0.0,0.0,
KGZ,1986.0,,,,,,,,2414598526.2204103,,,4.073,0.0,0.0,
KGZ,1987.0,,,,,22.8013029315961,,,2494279518.14388,3.29996854790582,,4.039,0.0,0.0,
KGZ,1988.0,,,,,21.994134897360702,,,2823525165.21641,13.2000300959672,,3.992,0.0,0.0,
KGZ,1989.0,,,,,19.733333333333302,,,2902294484.02989,2.7897509037230597,,3.875,0.0,0.0,
KGZ,1990.0,,,28542.359375,6495.015675268779,25.009349289454004,8.6,,3067806437.18871,5.70279666896536,,3.69,0.0,0.0,0.7875373971578159
KGZ,1991.0,,,28665.15234375,6453.81585744674,21.826039978390103,,2.39,2826950934.60557,-7.85106581899781,,3.6710000000000003,0.0,0.0,0.7196110210696921
KGZ,1992.0,,,22521.4453125,5031.148970199727,21.354378366842198,,2.39,2434323951.20827,-13.8887088060508,,3.617,0.0,0.0,0.831782040492412
KGZ,1993.0,35.32,accept,19071.33984375,4231.903524648385,20.2849832857116,,2.39,2057993910.80268,-15.4593245578017,,3.3,0.0,0.0,0.7470633275440269
KGZ,1994.0,,,14937.1064453125,3288.1220207316196,18.9047523961661,,2.39,1644642565.0562801,-20.0851588324274,,3.14,0.0,0.0,0.7383020500532479
KGZ,1995.0,,,11955.2783203125,2603.424838405774,19.5384358102458,8.93,11.74,1555440081.68299,-5.4238218849841395,,3.31,0.0,0.0,0.7182612681246939
KGZ,1996.0,,,11448.0927734375,2457.29713960256,18.5180753270397,,11.74,1665635271.89111,7.084502418690491,31.947337721856698,2.99,0.0,0.0,0.8729577380519931
KGZ,1997.0,,,10225.7265625,2157.661763548467,17.2956784430533,,11.74,1830785814.07011,9.915168402473839,23.4354278497005,2.79,0.0,0.0,0.844771343003419
KGZ,1998.0,,,8637.5341796875,1790.5818729956447,17.854739712241198,,11.74,1869632072.86626,2.1218352522508,10.4573825846725,2.648,0.0,0.0,0.945092945286033
KGZ,1999.0,,,8799.740234375,1796.2814313876786,19.120498901803803,,11.74,1937981884.1160603,3.6557894059344704,37.030925836933996,2.6289999999999996,0.0,0.0,0.99199448482102
KGZ,1999.0,,,8799.740234375,1796.2814313876786,19.120498901803803,,11.74,1937981884.1160603,3.6557894059344704,37.030925836933996,2.6289999999999996,0.0,0.0,0.99199448482102
